S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.06,25.06,24.69,25.31,6,6,31,20,0.08,0.06,0.07,0.09,350,0,0,0,0
25.13,25.06,24.69,25.31,6,6,32,20,0.08,0.06,0.06,0.1,350,0,0,0,0
25.13,25.06,24.69,25.25,6,6,32,21,0.08,0.06,0.07,0.1,350,0,0,0,0
25.13,25.06,24.63,25.31,6,6,32,21,0.08,0.06,0.06,0.1,350,0,0,0,0
25.06,25.13,24.69,25.25,6,6,32,21,0.08,0.06,0.08,0.1,350,0,0,0,0
25.06,25.06,24.63,25.25,6,6,32,21,0.08,0.05,0.07,0.1,350,0,0,0,0
25.06,25.13,24.63,25.25,6,6,32,21,0.07,0.05,0.07,0.1,350,0,0,0,0
25.06,25.06,24.69,25.25,6,6,32,21,0.08,0.05,0.07,0.1,350,0,0,0,0
25.06,25.13,24.69,25.25,6,6,32,21,0.08,0.06,0.06,0.11,350,0,0,0,0
25.06,25.13,24.69,25.25,6,6,32,21,0.08,0.05,0.06,0.1,350,0,0,0,0
25.06,25.13,24.63,25.25,6,6,32,21,0.08,0.05,0.06,0.1,350,0,0,0,0
25.06,25.13,24.63,25.25,6,6,32,21,0.08,0.05,0.07,0.1,350,0,0,0,0
25.06,25.13,24.63,25.31,6,6,32,21,0.08,0.05,0.06,0.09,350,0,0,0,0
25.06,25.13,24.69,25.25,6,6,33,21,0.07,0.05,0.06,0.1,350,0,0,0,0
25.06,25.13,24.63,25.31,6,6,33,21,0.08,0.06,0.07,0.1,350,0,0,0,0
25.06,25.06,24.63,25.25,6,6,33,22,0.08,0.05,0.07,0.1,350,0,0,0,0
25.13,25.13,24.69,25.25,6,6,33,22,0.07,0.05,0.06,0.1,350,0,0,0,0
25.13,25.13,24.69,25.19,6,6,33,22,0.08,0.05,0.06,0.1,350,0,0,0,0
25.06,25.06,24.69,25.25,6,6,33,22,0.08,0.05,0.07,0.1,350,0,0,0,0
25.13,25.06,24.69,25.25,6,6,34,22,0.07,0.05,0.06,0.1,350,0,0,0,0
25.13,25.13,24.69,25.31,6,6,33,22,0.08,0.06,0.06,0.1,350,0,0,0,0
25.13,25.06,24.69,25.31,6,7,34,22,0.08,0.05,0.06,0.1,350,0,0,0,0
25.06,25.06,24.69,25.25,6,7,34,22,0.07,0.05,0.07,0.1,350,0,0,0,0
25.06,25.06,24.69,25.25,6,7,34,22,0.08,0.05,0.06,0.09,350,0,0,0,0
25.06,25.06,24.69,25.25,6,7,34,22,0.08,0.05,0.07,0.1,350,0,0,0,0
25.06,25.06,24.63,25.25,6,7,34,22,0.08,0.05,0.06,0.09,350,0,0,0,0
25.06,25.06,24.69,25.31,6,7,34,22,0.07,0.05,0.07,0.11,350,0,0,0,0
25.5,25.63,25.31,25.63,10,11,56,35,0.34,0.43,0.95,0.24,370,0.184615384615,1,1,3
25.5,25.63,25.31,25.63,10,12,56,35,0.1,0.36,0.4,0.09,370,0.353846153846,0,1,3
25.5,25.69,25.38,25.69,10,12,56,36,0.08,0.05,0.08,0.08,370,0.507692307692,0,0,3
25.5,25.69,25.38,25.63,10,12,57,36,0.27,0.57,0.13,0.09,370,0.646153846154,0,1,3
25.5,25.69,25.31,25.63,10,11,57,36,0.19,0.28,0.09,0.09,370,0.769230769231,1,0,3
25.5,25.75,25.38,25.63,10,13,56,35,1.33,0.57,0.13,0.19,370,0.876923076923,1,0,3
25.5,25.75,25.38,25.63,10,11,52,35,0.39,0.39,0.92,0.27,370,0.969230769231,1,1,3
25.5,25.81,25.38,25.63,10,13,56,35,0.31,0.38,0.83,0.15,370,1.04615384615,1,0,3
25.5,25.88,25.38,25.63,10,13,55,35,0.37,0.51,0.98,0.16,370,1.10769230769,0,0,3
25.56,25.88,25.38,25.63,10,13,56,35,0.45,0.45,0.1,0.16,370,1.15384615385,0,0,3
25.5,25.88,25.38,25.63,10,13,56,35,0.46,0.67,0.23,0.1,370,1.18461538462,0,1,3
25.56,25.88,25.44,25.63,10,13,57,35,0.73,0.38,0.24,0.15,370,1.2,0,0,3
25.5,25.94,25.38,25.63,10,13,57,35,0.65,0.49,0.21,0.1,370,1.2,0,0,3
25.5,26,25.38,25.69,10,13,56,35,0.39,0.53,0.14,0.12,370,1.18461538462,0,0,3
25.5,25.94,25.44,25.69,10,12,55,35,0.43,0.52,0.19,0.09,370,1.15384615385,0,0,3
25.56,26,25.44,25.69,10,12,55,34,0.29,0.06,0.06,0.09,370,1.10769230769,0,0,3
25.56,26,25.44,25.69,10,10,53,33,0.29,0.39,0.11,0.09,370,1.04615384615,0,0,3
25.56,26,25.44,25.69,10,10,53,33,0.51,0.54,0.11,0.09,370,0.969230769231,1,1,3
25.56,26,25.44,25.69,10,10,53,33,0.13,0.1,0.19,0.09,370,0.876923076923,0,1,3
25.56,26,25.44,25.69,10,10,53,33,0.14,0.36,0.08,0.08,370,0.769230769231,1,1,3
25.56,26.06,25.44,25.69,10,10,53,33,0.33,0.59,0.25,0.16,370,0.646153846154,1,1,3
25.56,26.13,25.44,25.69,10,10,53,33,0.37,0.54,0.22,0.1,370,0.507692307692,0,1,3
25.56,26.13,25.44,25.69,10,10,53,32,0.43,0.99,0.29,0.11,370,0.353846153846,0,1,3
25.56,26.13,25.44,25.69,10,10,52,32,0.39,0.44,0.16,0.09,370,0.184615384615,1,1,3
25.56,26.13,25.44,25.69,10,10,51,32,0.42,0.41,0.13,0.15,370,0,0,1,3
25.56,26.13,25.44,25.69,10,10,52,32,0.39,0.49,0.15,0.1,370,0,0,1,3
25.56,26.13,25.44,25.69,10,10,52,33,0.33,1.19,0.16,0.12,370,0,0,0,3
25.56,26.19,25.5,25.69,10,10,53,33,0.27,0.17,0.21,0.09,375,0.0461538461538,1,1,3
25.56,26.19,25.5,25.69,10,10,53,34,0.33,0.08,0.11,0.11,375,0.0884615384615,1,1,3
25.56,26.19,25.5,25.69,10,10,54,34,0.17,0.15,0.12,0.09,375,0.126923076923,0,0,3
25.56,26.25,25.5,25.69,10,10,54,34,0.28,0.27,0.06,0.09,375,0.161538461538,0,0,3
25.56,26.25,25.5,25.69,10,10,37,34,0.19,0.35,0.22,0.1,375,0.192307692308,1,0,3
25.56,26.25,25.5,25.69,10,10,37,34,0.1,0.34,0.22,0.1,375,0.219230769231,1,1,3
25.56,26.25,25.44,25.69,10,11,36,34,0.2,0.22,0.22,0.09,375,0.242307692308,0,1,3
25.63,26.25,25.44,25.69,10,10,38,34,0.25,0.16,0.71,0.34,375,0.261538461538,0,0,3
25.63,26.25,25.44,25.69,10,10,38,34,0.34,0.43,0.71,0.09,375,0.276923076923,0,1,3
25.63,26.25,25.44,25.69,10,10,38,34,0.17,0.06,0.08,0.09,375,0.288461538462,0,1,3
25.63,26.25,25.44,25.69,10,10,38,34,0.07,0.06,0.08,0.08,380,0.342307692308,0,1,3
25.63,26.25,25.5,25.69,10,10,54,33,0.15,0.33,0.23,0.23,380,0.388461538462,0,1,3
25.63,26.31,25.5,25.75,10,10,53,33,0.12,0.46,0.09,0.1,380,0.426923076923,1,1,3
25.63,26.31,25.5,25.69,10,10,53,33,0.64,1.49,0.61,0.25,380,0.457692307692,0,1,3
25.63,26.25,25.5,25.69,10,10,53,32,0.1,0.21,0.1,0.08,380,0.480769230769,1,1,3
25.63,26.25,25.5,25.69,10,10,53,32,0.31,0.25,0.12,0.09,380,0.496153846154,0,1,3
25.63,26.31,25.5,25.69,9,9,52,31,0.36,0.52,0.21,0.12,380,0.503846153846,1,1,3
25.63,26.31,25.5,25.75,9,10,52,31,0.31,0.39,0.16,0.09,380,0.503846153846,1,1,3
25.63,26.31,25.5,25.75,9,10,51,31,0.43,0.21,0.29,0.11,380,0.496153846154,1,1,3
25.63,26.31,25.5,25.69,9,11,50,30,0.34,0.62,0.52,0.21,385,0.526923076923,1,1,3
25.63,26.31,25.56,25.75,9,9,50,30,0.32,0.96,0.13,0.12,385,0.546153846154,1,1,3
25.63,26.31,25.56,25.75,9,10,49,30,0.26,0.78,0.15,0.15,385,0.553846153846,1,1,3
25.69,26.38,25.5,25.75,9,10,49,30,0.48,0.77,0.24,0.14,385,0.55,1,1,3
25.63,26.38,25.5,25.75,9,9,50,30,0.21,0.37,0.29,0.12,390,0.580769230769,1,1,3
25.69,26.44,25.5,25.69,9,9,50,30,1.4,2.8,0.26,0.19,405,0.734615384615,1,1,3
25.69,26.5,25.56,25.69,9,8,50,30,0.3,2.96,0.16,0.1,420,1.05,1,1,3
25.69,26.44,25.56,25.75,9,8,50,30,0.52,0.95,0.11,0.09,430,1.42307692308,1,0,3
25.69,26.44,25.56,25.75,9,8,50,30,0.69,2.43,0.4,0.36,425,1.70769230769,1,1,3
25.69,26.44,25.56,25.75,9,8,50,30,0.12,0.55,0.13,0.1,425,1.95384615385,1,1,3
25.63,26.44,25.56,25.75,9,8,50,31,0.1,0.16,0.29,0.11,420,2.11538461538,1,1,3
25.69,26.44,25.56,25.75,9,9,50,31,0.4,0.93,0.09,0.09,420,2.24230769231,1,1,3
25.69,26.44,25.56,25.75,9,8,50,30,0.19,1.87,0.2,0.13,425,2.38076923077,1,1,3
25.69,26.44,25.56,25.75,9,9,50,30,0.57,0.34,0.23,0.13,420,2.43461538462,1,1,3
25.69,26.38,25.56,25.75,9,10,33,30,0.09,0.15,1.16,0.21,415,2.40769230769,1,1,3
25.69,26.38,25.56,25.75,9,9,33,30,0.43,0.27,0.1,0.15,425,2.44230769231,1,1,3
25.69,26.44,25.5,25.69,9,8,33,30,0.36,0.42,0.17,0.11,425,2.48846153846,1,1,3
25.69,26.38,25.56,25.75,9,10,33,29,0.27,0.37,0.58,0.29,425,2.5,1,1,3
25.69,26.44,25.56,25.75,9,10,33,29,0.42,0.51,0.16,0.12,430,2.52307692308,1,1,3
25.69,26.38,25.56,25.75,8,8,33,29,0.2,1.21,0.09,0.1,430,2.50769230769,1,1,3
25.69,26.38,25.56,25.75,8,8,33,29,0.09,0.08,0.09,0.09,435,2.5,0,1,3
25.69,26.38,25.56,25.75,9,8,33,29,0.1,0.05,0.09,0.09,445,2.54230769231,0,0,3
25.69,26.38,25.56,25.75,9,8,32,29,0.1,0.23,0.14,0.08,445,2.53461538462,0,0,3
25.69,26.38,25.56,25.75,9,10,32,29,0.26,0.88,0.26,0.15,455,2.56923076923,1,1,3
25.69,26.31,25.56,25.75,8,8,30,29,0.22,0.84,0.15,0.18,460,2.59230769231,1,1,3
25.75,26.31,25.56,25.75,8,9,32,29,0.14,0.12,0.13,0.11,465,2.65,0,1,3
25.69,26.25,25.56,25.75,8,8,32,29,0.16,0.75,0.14,0.11,465,2.64615384615,1,0,3
25.69,26.19,25.56,25.75,8,8,30,29,0.14,0.57,0.2,0.09,475,2.67307692308,0,1,3
25.69,26.19,25.56,25.75,8,8,30,28,0.09,0.38,0.19,0.09,480,2.67692307692,0,1,3
25.69,26.19,25.56,25.75,8,8,30,28,0.15,0.72,0.13,0.09,475,2.61153846154,0,1,3
25.69,26.19,25.56,25.75,8,8,30,27,0.13,0.83,0.11,0.09,475,2.63076923077,1,0,3
25.69,26.13,25.63,25.81,8,8,29,27,0.08,0.22,0.09,0.1,475,2.74615384615,1,0,3
25.69,26.13,25.63,25.81,7,8,29,26,0.11,0.22,0.08,0.09,475,2.91923076923,0,0,3
25.69,26.13,25.56,25.81,7,7,29,26,0.14,0.82,0.14,0.09,475,3.00769230769,1,0,3
25.69,26.13,25.56,25.81,7,7,29,26,0.29,2.86,0.21,0.15,475,3.05769230769,1,1,3
25.75,26.13,25.56,25.81,7,7,29,26,0.07,0.18,0.09,0.08,470,2.97307692308,0,1,3
25.75,26.13,25.63,25.81,7,7,29,26,0.08,0.16,0.09,0.09,475,2.89615384615,0,1,3
25.69,26.13,25.63,25.81,7,7,29,26,0.15,0.43,0.19,0.11,475,2.82692307692,0,1,3
25.69,26.13,25.63,25.81,7,7,28,25,0.19,0.73,0.35,0.12,475,2.66923076923,0,0,3
25.75,26.13,25.63,25.81,7,7,39,26,0.2,0.2,0.4,0.12,475,2.41923076923,0,1,3
25.75,26.13,25.63,25.81,7,7,38,25,0.08,0.57,0.08,0.08,485,2.31538461538,1,1,3
25.75,26.19,25.63,25.81,7,6,38,25,0.09,0.29,0.23,0.09,490,2.21153846154,1,0,3
25.75,26.13,25.56,25.81,7,6,38,25,0.14,0.17,0.08,0.18,500,2.15,0,1,3
25.75,26.19,25.63,25.81,7,6,36,24,0.38,0.57,0.16,0.1,500,2.08076923077,1,1,3
25.75,26.19,25.69,25.81,7,6,35,24,0.55,0.65,0.2,0.12,500,1.95769230769,1,1,3
25.75,26.19,25.63,25.81,6,6,35,23,0.38,0.69,0.28,0.19,510,1.92307692308,1,1,3
25.75,26.19,25.63,25.81,7,6,37,24,0.22,0.51,0.17,0.08,515,1.97692307692,1,1,3
25.69,26.13,25.69,25.81,7,6,40,24,0.18,0.54,1.9,0.19,515,1.97692307692,0,0,3
25.75,26.13,25.69,25.81,7,7,39,24,0.26,0.4,0.15,0.09,520,2.06923076923,0,0,3
25.75,26.13,25.69,25.81,6,6,39,24,0.1,0.33,0.08,0.09,520,2.16153846154,1,0,3
25.75,26.06,25.69,25.81,6,6,39,24,0.07,0.1,0.1,0.1,520,2.25769230769,1,1,3
25.75,26.13,25.69,25.81,6,7,39,24,0.36,0.19,0.24,0.11,515,2.26538461538,1,1,3
25.75,26.13,25.69,25.81,6,6,38,24,0.32,1.12,0.08,0.09,515,2.33461538462,0,1,3
25.75,26.13,25.69,25.81,6,6,37,23,0.38,0.11,0.09,0.09,525,2.51538461538,1,0,3
25.75,26.06,25.69,25.81,6,6,37,23,0.61,0.19,0.19,0.12,530,2.65769230769,0,0,3
25.75,26.06,25.69,25.81,6,6,37,23,0.11,0.12,0.17,0.14,545,2.89615384615,0,0,3
25.75,26.06,25.69,25.81,6,7,37,23,0.34,0.68,0.22,0.1,555,3.17307692308,0,0,3
25.75,26.06,25.69,25.81,6,8,36,23,0.09,0.05,0.08,0.1,555,3.38846153846,0,0,3
25.75,26.06,25.69,25.81,6,7,36,23,0.31,0.47,0.5,0.45,560,3.58846153846,1,1,3
25.75,26.06,25.69,25.81,5,7,36,23,0.41,0.11,0.08,0.09,565,3.76923076923,0,1,3
25.75,26.06,25.69,25.81,6,6,36,22,0.13,0.08,0.08,0.09,560,3.78461538462,0,0,3
25.81,26.06,25.69,25.81,5,6,36,22,0.1,0.05,0.07,0.09,560,3.78076923077,0,1,3
25.75,26.06,25.69,25.88,5,7,36,22,0.08,0.06,0.36,0.15,570,3.80384615385,0,1,3
25.81,26.13,25.69,25.88,5,7,24,22,2.56,0.31,0.45,0.2,575,3.8,0,1,3
25.81,26.06,25.69,25.81,5,7,24,21,0.28,0.13,0.12,0.1,575,3.71923076923,0,1,3
25.75,26.06,25.69,25.88,5,7,24,21,3.75,0.14,0.07,0.09,575,3.66153846154,0,0,3
25.81,26.06,25.69,25.88,5,7,24,21,0.1,0.07,0.08,0.09,580,3.63076923077,0,0,3
25.75,26.06,25.69,25.88,5,7,23,21,0.13,0.14,0.24,0.25,580,3.63076923077,0,0,3
25.75,26.06,25.69,25.88,5,7,24,22,0.09,0.05,0.07,0.08,585,3.61538461538,0,0,3
25.75,26.06,25.69,25.88,5,7,24,22,3.83,0.08,0.09,0.1,595,3.62692307692,0,0,3
25.75,26.06,25.69,25.88,5,7,24,22,0.08,0.13,0.06,0.09,595,3.66538461538,0,0,3
25.75,26.06,25.69,25.81,5,7,24,22,0.28,0.13,0.16,0.08,595,3.68846153846,0,0,3
25.75,26.06,25.69,25.88,5,7,24,22,0.41,0.3,0.33,0.16,595,3.65,0,0,3
25.81,26.06,25.69,25.81,5,7,24,21,0.17,0.1,0.09,0.09,605,3.69230769231,0,0,3
25.81,26.06,25.69,25.81,5,7,24,21,0.07,0.05,0.09,0.1,605,3.66923076923,0,1,3
25.81,26.06,25.69,25.88,5,7,24,21,0.24,0.12,0.08,0.09,605,3.58076923077,1,1,3
25.75,26.06,25.69,25.88,5,6,23,20,0.19,0.15,0.27,0.09,605,3.37692307692,1,1,3
25.81,26,25.69,25.88,5,6,22,20,0.15,0.11,0.09,0.09,610,3.15,1,0,3
25.75,26.06,25.69,25.88,5,6,22,20,0.08,0.05,0.14,0.1,605,2.90384615385,0,0,3
25.81,26,25.69,25.88,5,6,21,20,0.13,0.1,0.06,0.09,610,2.69230769231,0,1,3
25.75,26.06,25.69,25.81,5,6,21,19,0.16,0.12,0.21,0.08,620,2.66153846154,0,0,3
25.81,26.06,25.69,25.81,5,6,21,19,0.19,0.14,0.22,0.11,620,2.67307692308,0,0,3
25.81,26.06,25.69,25.81,5,5,21,19,0.15,0.11,0.09,0.09,625,2.68076923077,0,0,3
25.81,26.06,25.69,25.81,5,5,21,18,0.22,0.06,0.07,0.09,630,2.73076923077,0,0,3
25.81,26,25.69,25.88,5,5,21,18,0.15,0.12,0.17,0.09,635,2.82307692308,1,0,3
25.81,26,25.69,25.88,5,5,28,18,0.09,0.08,0.63,0.11,635,2.81153846154,1,1,3
25.81,26,25.69,25.81,5,5,31,17,0.19,0.27,0.47,0.17,635,2.74230769231,1,1,3
25.81,26.06,25.69,25.88,5,5,29,17,0.25,0.38,0.67,0.2,630,2.66923076923,1,1,3
25.81,26.06,25.69,25.81,5,5,29,17,0.09,0.19,0.07,0.09,650,2.78461538462,1,1,3
25.81,26.06,25.69,25.88,5,5,29,17,0.11,0.5,0.09,0.09,655,2.88846153846,0,1,3
25.81,26.06,25.75,25.81,5,4,28,16,0.14,0.56,0.07,0.09,670,3.06923076923,0,1,3
25.81,26.06,25.75,25.88,4,4,28,16,0.37,0.23,0.25,0.09,675,3.27307692308,0,1,3
25.81,26.06,25.75,25.81,4,4,29,16,0.1,0.07,0.12,0.1,675,3.40384615385,0,1,3
25.81,26.13,25.75,25.81,4,4,29,16,0.16,0.86,0.07,0.09,675,3.51153846154,0,0,3
25.81,26.13,25.75,25.81,4,4,31,16,0.07,0.04,0.09,0.08,675,3.65,1,0,3
25.81,26.13,25.75,25.81,4,5,32,16,0.37,0.47,0.17,0.09,680,3.77307692308,1,1,3
25.81,26.13,25.75,25.81,4,4,33,16,0.35,0.38,0.25,0.1,680,3.83076923077,1,1,3
25.81,26.25,25.75,25.81,4,5,34,16,0.62,0.33,0.37,0.11,685,3.86923076923,1,1,3
25.81,26.25,25.75,25.88,4,5,35,16,0.34,0.38,0.11,0.11,685,3.93846153846,1,1,3
25.81,26.19,25.75,25.88,4,5,35,15,0.41,0.37,0.55,0.17,685,3.94615384615,1,1,3
25.81,26.19,25.75,25.88,4,5,33,15,0.37,0.44,0.74,0.21,685,3.89230769231,0,1,3
25.81,26.13,25.81,25.88,4,5,33,15,0.36,0.33,0.15,0.1,685,3.77692307692,1,1,3
25.81,26.13,25.81,25.88,4,4,32,15,0.15,0.34,0.09,0.09,680,3.60384615385,1,1,3
25.81,26.06,25.75,25.88,4,5,31,14,0.41,0.26,0.11,0.1,690,3.41923076923,1,1,3
25.81,26.13,25.81,25.88,4,5,31,14,0.21,0.18,0.21,0.1,690,3.21923076923,1,1,3
25.81,26.06,25.75,25.88,4,5,29,14,0.45,0.09,0.06,0.09,695,3.10384615385,1,1,3
25.81,26.06,25.75,25.88,4,4,29,14,0.13,0.07,0.09,0.08,690,2.88461538462,1,1,3
25.81,26.06,25.75,25.88,4,4,27,14,0.08,0.05,0.07,0.09,695,2.70769230769,1,1,3
25.81,26.06,25.75,25.88,4,4,26,14,0.11,0.11,0.2,0.15,705,2.61923076923,1,1,3
25.81,26.06,25.75,25.88,4,4,24,14,0.08,0.08,0.09,0.09,725,2.70769230769,0,1,3
25.81,26.06,25.75,25.88,4,4,24,14,0.17,0.08,0.12,0.08,730,2.77307692308,1,1,3
25.81,26.06,25.75,25.88,4,4,23,14,0.38,0.1,0.17,0.1,735,2.81153846154,1,1,3
25.81,26.06,25.75,25.88,3,4,22,14,0.33,0.31,0.13,0.09,730,2.67692307692,1,1,3
25.81,26.06,25.75,25.88,3,4,21,14,0.71,0.28,0.1,0.1,720,2.57307692308,1,1,3
25.81,26.06,25.75,25.88,3,4,21,13,0.39,0.37,0.12,0.1,720,2.46538461538,1,1,3
25.88,26.06,25.75,25.88,3,4,20,13,0.33,0.44,0.56,0.24,720,2.45769230769,0,1,3
25.88,26.06,25.75,25.88,3,4,20,13,1.18,0.45,0.13,0.09,720,2.46153846154,0,1,3
25.81,26.06,25.75,25.88,3,4,20,13,0.49,0.43,0.18,0.17,720,2.43076923077,1,1,3
25.81,26.06,25.75,25.94,3,4,20,13,0.37,0.42,0.17,0.13,735,2.50384615385,1,1,3
25.88,26.06,25.75,25.88,3,4,20,13,0.37,0.33,0.14,0.12,740,2.57692307692,1,0,3
25.88,26.06,25.75,25.88,3,3,20,12,0.6,0.35,0.2,0.1,740,2.65,1,1,3
25.88,26.06,25.75,25.94,3,3,20,12,1.36,0.36,0.29,0.15,740,2.67692307692,1,1,3
25.88,26.06,25.75,25.94,3,3,19,12,0.88,0.38,0.15,0.08,740,2.70769230769,1,0,3
25.81,26.06,25.75,25.94,3,3,19,12,0.09,0.04,0.07,0.1,750,2.78846153846,1,1,3
25.88,26.06,25.75,25.88,3,3,19,12,0.32,0.07,0.07,0.08,755,2.86538461538,1,1,3
25.88,26.06,25.75,25.94,3,3,18,11,0.12,0.05,0.08,0.09,760,2.93461538462,0,0,3
25.88,26.06,25.75,25.94,3,3,18,11,0.2,0.05,0.1,0.09,760,2.94615384615,0,0,3
25.88,26.06,25.75,25.94,3,3,13,11,0.11,0.05,0.16,0.11,755,2.80384615385,1,1,3
25.88,26,25.75,25.94,3,3,13,11,0.09,0.07,0.37,0.1,760,2.75,1,1,3
25.81,26.06,25.75,25.94,3,3,13,11,0.08,0.07,0.12,0.09,750,2.55,0,1,3
25.88,26.06,25.75,25.94,3,3,13,11,0.27,0.29,0.14,0.09,750,2.35384615385,1,1,3
25.81,26.06,25.75,25.94,3,3,13,10,1.12,0.3,0.26,0.15,750,2.06538461538,0,1,3
25.81,26,25.75,25.94,2,3,13,10,0.37,0.92,0.23,0.09,760,1.87307692308,0,0,3
25.88,26.06,25.75,25.94,2,3,12,10,0.08,0.05,0.15,0.09,755,1.68461538462,0,0,3
25.88,26.06,25.81,25.94,2,3,15,10,0.22,0.06,0.15,0.12,755,1.65769230769,0,1,3
25.88,26.06,25.75,25.94,2,2,12,10,0.4,0.59,1.01,0.57,765,1.75,1,1,3
25.88,26.06,25.75,25.94,2,3,12,10,1.28,0.43,0.67,0.13,760,1.81923076923,1,1,3
25.88,26.06,25.75,25.94,2,3,12,10,0.75,0.47,0.33,0.21,760,1.81923076923,1,1,3
25.88,26.06,25.75,25.88,114,185,151,24,0.74,0.37,0.24,0.11,765,1.74230769231,1,1,3
25.88,26.06,25.75,25.94,133,216,172,25,0.12,0.9,0.07,0.08,770,1.67692307692,1,1,3
25.88,26.13,25.75,25.94,142,232,183,25,0.19,0.27,0.1,0.09,780,1.66538461538,1,1,3
25.88,26.13,25.75,25.88,146,237,185,26,0.17,0.66,0.32,0.09,780,1.60769230769,1,1,3
25.88,26.06,25.75,25.94,148,239,186,26,0.37,0.05,0.1,0.09,780,1.50384615385,1,1,3
25.88,26.13,25.75,25.94,149,239,185,26,0.07,0.08,0.09,0.09,785,1.55,1,1,3
25.88,26.13,25.75,25.94,149,239,185,25,0.13,0.08,0.09,0.08,785,1.60769230769,1,0,3
25.94,26.13,25.81,25.94,149,238,184,25,0.24,0.27,0.14,0.09,785,1.63076923077,1,0,3
25.88,26.06,25.75,25.94,149,238,184,25,0.49,0.17,0.1,0.09,780,1.57307692308,0,1,3
25.88,26.06,25.75,25.94,149,238,183,25,0.32,0.06,0.09,0.09,780,1.48461538462,0,1,3
25.94,26.13,25.75,25.94,149,238,182,24,0.52,0.21,0.15,0.09,780,1.46538461538,0,1,3
25.88,26.06,25.81,25.94,149,237,181,24,0.12,0.53,0.11,0.09,785,1.51923076923,1,0,3
25.88,26.13,25.81,25.94,149,237,180,24,0.27,0.57,0.15,0.1,785,1.6,0,0,3
25.94,26.13,25.81,26,148,236,180,24,0.44,0.52,0.17,0.13,785,1.66153846154,1,1,3
25.94,26.13,25.81,25.94,149,235,180,24,1.08,0.73,1.07,0.37,785,1.65384615385,1,1,3
25.94,26.13,25.81,25.94,148,234,179,24,0.19,0.2,0.46,0.11,785,1.67307692308,1,1,2
25.94,26.13,25.81,25.94,148,234,178,24,0.25,0.27,0.37,0.1,785,1.57307692308,0,1,2
25.94,26.06,25.88,25.94,148,234,177,24,0.14,0.13,0.08,0.09,795,1.53846153846,1,1,2
25.94,26.13,25.81,25.94,148,234,177,24,0.11,0.13,0.08,0.1,800,1.51538461538,0,0,2
25.94,26.13,25.81,25.94,148,234,177,23,0.21,0.24,0.67,0.2,805,1.6,1,1,2
25.94,26.19,25.81,25.94,147,234,177,23,0.3,0.58,0.51,0.09,800,1.55384615385,1,1,2
25.94,26.13,25.81,25.94,147,233,176,23,0.08,0.11,0.07,0.09,805,1.51923076923,1,1,2
25.94,26.13,25.81,25.94,147,233,176,23,0.1,0.14,0.08,0.09,810,1.59230769231,1,1,2
25.94,26.13,25.81,25.94,147,233,176,23,0.23,0.37,1.55,0.29,810,1.58076923077,1,1,2
25.94,26.13,25.81,25.94,147,232,177,23,0.41,0.39,0.86,0.2,815,1.57692307692,1,1,2
25.94,26.13,25.81,25.94,146,231,176,22,0.15,0.18,0.09,0.09,815,1.58076923077,1,1,2
25.94,26.19,25.81,25.94,147,232,175,22,0.1,0.31,0.07,0.6,815,1.59615384615,1,1,2
25.94,26.13,25.81,25.94,146,231,175,22,1.7,3.44,0.69,0.09,815,1.67692307692,1,1,2
25.94,26.13,25.81,25.94,146,231,175,22,0.07,0.26,0.07,0.13,815,1.73076923077,0,0,2
25.94,26.13,25.81,25.94,146,230,175,22,0.25,0.74,0.82,0.26,820,1.80384615385,1,1,2
25.94,26.13,25.81,25.94,146,231,175,22,0.19,0.22,0.47,0.09,810,1.80384615385,0,0,2
25.94,26.13,25.81,25.94,146,230,174,21,0.12,0.82,0.11,0.09,800,1.69230769231,0,0,2
25.94,26.13,25.88,25.94,146,230,174,21,0.08,0.33,0.08,0.09,800,1.56923076923,0,0,2
25.94,26.13,25.88,25.94,147,231,175,21,0.09,0.48,0.07,0.09,800,1.38461538462,0,1,2
25.94,26.13,25.81,25.94,146,231,175,21,0.08,0.09,0.07,0.09,805,1.23076923077,1,1,2
25.94,26.13,25.81,25.94,147,231,175,21,0.07,0.14,0.08,0.09,800,1.01153846154,0,1,2
25.94,26.19,25.81,25.94,147,232,175,21,0.11,0.64,0.07,0.08,800,0.826923076923,1,1,2
25.94,26.13,25.81,25.94,147,231,175,21,0.07,0.17,0.08,0.08,800,0.630769230769,0,0,2
25.94,26.19,25.81,25.94,146,231,175,21,0.07,0.1,0.06,0.09,805,0.469230769231,1,1,2
25.94,26.19,25.81,25.94,147,232,174,21,0.07,0.23,0.08,0.08,810,0.338461538462,0,0,2
25.94,26.19,25.81,25.94,146,231,174,21,0.07,0.09,0.06,0.08,810,0.188461538462,0,1,2
25.94,26.19,25.88,25.94,146,231,174,20,0.19,0.19,0.36,0.19,805,-0.0269230769231,1,1,2
25.94,26.19,25.88,25.94,146,232,174,20,0.26,0.4,1.21,0.17,805,-0.157692307692,1,1,2
25.94,26.19,25.88,25.94,147,232,174,20,0.38,0.4,0.85,0.2,800,-0.292307692308,1,1,2
25.94,26.19,25.88,25.88,146,232,172,20,0.32,0.51,0.83,0.28,805,-0.330769230769,1,1,2
