Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action
52401,623,0,0,60,60,0,1,0,1,0,deny
56339,445,0,0,70,70,0,1,0,1,0,drop
51755,445,0,0,66,66,0,1,0,1,0,drop
51311,445,0,0,70,70,0,1,0,1,0,drop
57165,34101,0,0,66,66,0,1,0,1,0,deny
51753,445,0,0,66,66,0,1,0,1,0,drop
51752,445,0,0,66,66,0,1,0,1,0,drop
5180,57866,0,0,62,62,0,1,0,1,0,deny
53298,26467,0,0,66,66,0,1,0,1,0,deny
49501,11392,0,0,62,62,0,1,0,1,0,deny
51749,445,0,0,66,66,0,1,0,1,0,drop
51308,445,0,0,70,70,0,1,0,1,0,drop
59315,35440,0,0,66,66,0,1,0,1,0,deny
5223,5025,0,0,220,220,0,1,0,1,0,deny
6916,9822,0,0,100,100,0,1,0,1,0,deny
56335,445,0,0,70,70,0,1,0,1,0,drop
52650,36237,0,0,62,62,0,1,0,1,0,deny
56330,445,0,0,70,70,0,1,0,1,0,drop
56324,445,0,0,70,70,0,1,0,1,0,drop
55286,37965,0,0,66,66,0,1,0,1,0,deny
17177,64147,0,0,62,62,0,1,0,1,0,deny
29682,44847,0,0,62,62,0,1,0,1,0,deny
62148,37965,0,0,62,62,0,1,0,1,0,deny
51304,445,0,0,70,70,0,1,0,1,0,drop
51829,36134,0,0,66,66,0,1,0,1,0,deny
51302,445,0,0,70,70,0,1,0,1,0,drop
21998,51221,0,0,62,62,0,1,0,1,0,deny
51737,445,0,0,66,66,0,1,0,1,0,drop
51300,445,0,0,70,70,0,1,0,1,0,drop
4910,2149,0,0,66,66,0,1,0,1,0,deny
8999,50432,0,0,62,62,0,1,0,1,0,deny
42128,54532,0,0,60,60,0,1,0,1,0,deny
36538,64147,0,0,62,62,0,1,0,1,0,deny
4594,35993,0,0,66,66,0,1,0,1,0,deny
45941,23386,0,0,60,60,0,1,0,1,0,deny
62392,15503,0,0,146,146,0,1,0,1,0,deny
12471,31573,0,0,62,62,0,1,0,1,0,deny
51730,445,0,0,66,66,0,1,0,1,0,drop
28832,36237,0,0,62,62,0,1,0,1,0,deny
56311,445,0,0,70,70,0,1,0,1,0,drop
64776,50584,0,0,66,66,0,1,0,1,0,deny
1025,64147,0,0,62,62,0,1,0,1,0,deny
51293,445,0,0,70,70,0,1,0,1,0,drop
51727,445,0,0,66,66,0,1,0,1,0,drop
51291,445,0,0,70,70,0,1,0,1,0,drop
25565,54864,0,0,60,60,0,1,0,1,0,deny
52676,53733,0,0,66,66,0,1,0,1,0,deny
57837,64147,0,0,62,62,0,1,0,1,0,deny
51290,445,0,0,70,70,0,1,0,1,0,drop
51289,445,0,0,70,70,0,1,0,1,0,drop
51720,445,0,0,66,66,0,1,0,1,0,drop
51288,445,0,0,70,70,0,1,0,1,0,drop
63379,36237,0,0,66,66,0,1,0,1,0,deny
20650,26467,0,0,66,66,0,1,0,1,0,deny
51286,445,0,0,70,70,0,1,0,1,0,drop
51283,445,0,0,70,70,0,1,0,1,0,drop
58849,64147,0,0,62,62,0,1,0,1,0,deny
51713,445,0,0,66,66,0,1,0,1,0,drop
58486,57470,0,0,66,66,0,1,0,1,0,deny
9067,44847,0,0,62,62,0,1,0,1,0,deny
41908,1433,0,0,60,60,0,1,0,1,0,deny
53743,443,64755,443,495,421,74,4,1,3,1,allow
51270,445,0,0,70,70,0,1,0,1,0,drop
51268,445,0,0,70,70,0,1,0,1,0,drop
52439,35894,0,0,74,74,0,1,0,1,0,deny
51264,445,0,0,70,70,0,1,0,1,0,drop
51260,445,0,0,70,70,0,1,0,1,0,drop
51259,445,0,0,70,70,0,1,0,1,0,drop
52135,2790,0,0,66,66,0,1,0,1,0,deny
56303,445,0,0,70,70,0,1,0,1,0,drop
56301,445,0,0,70,70,0,1,0,1,0,drop
56299,445,0,0,70,70,0,1,0,1,0,drop
4041,50584,0,0,62,62,0,1,0,1,0,deny
51702,445,0,0,66,66,0,1,0,1,0,drop
51704,445,0,0,66,66,0,1,0,1,0,drop
51701,445,0,0,66,66,0,1,0,1,0,drop
51699,445,0,0,66,66,0,1,0,1,0,drop
51697,445,0,0,66,66,0,1,0,1,0,drop
51705,445,0,0,66,66,0,1,0,1,0,drop
51700,445,0,0,66,66,0,1,0,1,0,drop
51698,445,0,0,66,66,0,1,0,1,0,drop
51085,56205,0,0,66,66,0,1,0,1,0,deny
27084,50584,0,0,66,66,0,1,0,1,0,deny
60184,37965,0,0,66,66,0,1,0,1,0,deny
3352,50584,0,0,62,62,0,1,0,1,0,deny
51248,445,0,0,70,70,0,1,0,1,0,drop
64024,57470,0,0,66,66,0,1,0,1,0,deny
64341,57470,0,0,62,62,0,1,0,1,0,deny
54305,35440,0,0,62,62,0,1,0,1,0,deny
7889,48817,0,0,146,146,0,1,0,1,0,deny
52208,43890,0,0,66,66,0,1,0,1,0,deny
56298,445,0,0,70,70,0,1,0,1,0,drop
56292,445,0,0,70,70,0,1,0,1,0,drop
56285,445,0,0,70,70,0,1,0,1,0,drop
14397,37965,0,0,62,62,0,1,0,1,0,deny
51685,445,0,0,66,66,0,1,0,1,0,drop
51684,445,0,0,66,66,0,1,0,1,0,drop
51682,445,0,0,66,66,0,1,0,1,0,drop
3802,55777,0,0,66,66,0,1,0,1,0,deny
31845,55777,0,0,62,62,0,1,0,1,0,deny
50292,62413,0,0,146,146,0,1,0,1,0,deny
51244,445,0,0,70,70,0,1,0,1,0,drop
56282,445,0,0,70,70,0,1,0,1,0,drop
45941,23388,0,0,60,60,0,1,0,1,0,deny
56279,445,0,0,70,70,0,1,0,1,0,drop
51235,445,0,0,70,70,0,1,0,1,0,drop
51233,445,0,0,70,70,0,1,0,1,0,drop
56278,445,0,0,70,70,0,1,0,1,0,drop
56269,445,0,0,70,70,0,1,0,1,0,drop
56267,445,0,0,70,70,0,1,0,1,0,drop
51229,445,0,0,70,70,0,1,0,1,0,drop
51231,445,0,0,70,70,0,1,0,1,0,drop
1114,37965,0,0,62,62,0,1,0,1,0,deny
51227,445,0,0,70,70,0,1,0,1,0,drop
1024,44847,0,0,146,146,0,1,0,1,0,deny
55749,37965,0,0,66,66,0,1,0,1,0,deny
59411,37965,0,0,66,66,0,1,0,1,0,deny
53300,37807,0,0,66,66,0,1,0,1,0,deny
51745,30188,0,0,66,66,0,1,0,1,0,deny
22541,64147,0,0,66,66,0,1,0,1,0,deny
10003,64147,0,0,62,62,0,1,0,1,0,deny
8999,49001,0,0,146,146,0,1,0,1,0,deny
57360,18375,0,0,66,66,0,1,0,1,0,deny
51222,445,0,0,70,70,0,1,0,1,0,drop
32710,22114,0,0,62,62,0,1,0,1,0,deny
56262,445,0,0,70,70,0,1,0,1,0,drop
56259,445,0,0,70,70,0,1,0,1,0,drop
56255,445,0,0,70,70,0,1,0,1,0,drop
62970,44847,0,0,62,62,0,1,0,1,0,deny
53542,9192,0,0,148,148,0,1,0,1,0,deny
25091,64147,0,0,66,66,0,1,0,1,0,deny
52519,44847,0,0,66,66,0,1,0,1,0,deny
25602,64147,0,0,62,62,0,1,0,1,0,deny
1749,64147,0,0,66,66,0,1,0,1,0,deny
51214,445,0,0,70,70,0,1,0,1,0,drop
51212,445,0,0,70,70,0,1,0,1,0,drop
53960,30041,0,0,62,62,0,1,0,1,0,deny
25772,7302,0,0,66,66,0,1,0,1,0,deny
54894,9571,0,0,66,66,0,1,0,1,0,deny
11967,57470,0,0,62,62,0,1,0,1,0,deny
55413,37965,0,0,66,66,0,1,0,1,0,deny
10586,37965,0,0,62,62,0,1,0,1,0,deny
51661,445,0,0,66,66,0,1,0,1,0,drop
56279,23,0,0,60,60,0,1,0,1,0,deny
56251,445,0,0,70,70,0,1,0,1,0,drop
56246,445,0,0,70,70,0,1,0,1,0,drop
51207,445,0,0,70,70,0,1,0,1,0,drop
61185,54532,0,0,62,62,0,1,0,1,0,deny
51206,445,0,0,70,70,0,1,0,1,0,drop
61185,54532,0,0,145,145,0,1,0,1,0,deny
2522,64147,0,0,62,62,0,1,0,1,0,deny
51151,64147,0,0,66,66,0,1,0,1,0,deny
51202,445,0,0,70,70,0,1,0,1,0,drop
49744,80,36258,80,2455,475,1980,9,81,5,4,allow
50478,443,64929,443,36345,2308,34037,52,83,23,29,allow
52494,443,23008,443,5782,1008,4774,17,15,8,9,allow
64663,53,18610,53,578,286,292,9,15,5,4,allow
51139,80,1947,80,124,64,60,2,15,1,1,allow
49841,80,51896,80,3126,469,2657,9,75,5,4,allow
39474,443,60202,443,9766,2050,7716,23,15,12,11,allow
30960,45679,3682,45679,396,396,0,7,3615,7,0,allow
48817,6881,48817,6881,490,149,341,2,1200,1,1,allow
61696,443,54803,443,9097,2123,6974,25,16,15,10,allow
44910,443,16825,443,2841,1916,925,18,26,10,8,allow
50700,80,20685,80,55825,28792,27033,234,174,117,117,allow
54033,443,51149,443,43491,8521,34970,69,50,34,35,allow
50698,80,42687,80,54871,28320,26551,231,174,116,115,allow
50690,80,44292,80,56951,28706,28245,236,174,116,120,allow
24208,53,24208,53,231,88,143,2,32,1,1,allow
56769,11155,9985,11155,70,70,0,2,8,2,0,allow
50702,80,54989,80,55224,28254,26970,230,174,114,116,allow
22680,443,22680,443,18490,7811,10679,47,81,27,20,allow
55596,53,61686,53,170,87,83,2,30,1,1,allow
53533,22642,24303,22642,612,306,306,10,16,5,5,allow
60521,443,45323,443,45001,3799,41202,74,331,35,39,allow
39472,443,61496,443,9767,2138,7629,22,16,12,10,allow
43014,53,60826,53,198,93,105,2,30,1,1,allow
59729,53,2967,53,303,85,218,2,30,1,1,allow
56321,443,18769,443,4704,2423,2281,16,135,8,8,allow
53557,39731,46000,39731,70,70,0,2,8,2,0,allow
51378,3027,51378,3027,156,156,0,3,8,3,0,allow
50477,443,35054,443,2604,1413,1191,15,83,9,6,allow
51357,80,45603,80,124,64,60,2,16,1,1,allow
59730,443,46246,443,303,85,218,2,30,1,1,allow
44654,80,35775,80,2121,1558,563,13,16,7,6,allow
56704,53,33003,53,711,87,624,2,30,1,1,allow
51655,445,0,0,66,66,0,1,0,1,0,drop
21492,51505,0,0,62,62,0,1,0,1,0,deny
51653,445,0,0,66,66,0,1,0,1,0,drop
993,4281,0,0,66,66,0,1,0,1,0,deny
56239,445,0,0,70,70,0,1,0,1,0,drop
51200,445,0,0,70,70,0,1,0,1,0,drop
61013,41705,0,0,66,66,0,1,0,1,0,deny
49711,14984,0,0,66,66,0,1,0,1,0,deny
56237,445,0,0,70,70,0,1,0,1,0,drop
56234,445,0,0,70,70,0,1,0,1,0,drop
56232,445,0,0,70,70,0,1,0,1,0,drop
7842,23,0,0,60,60,0,1,0,1,0,deny
51651,445,0,0,66,66,0,1,0,1,0,drop
6666,3389,0,0,60,60,0,1,0,1,0,deny
38484,48637,0,0,60,60,0,1,0,1,0,deny
51105,50584,0,0,66,66,0,1,0,1,0,deny
53233,51221,0,0,66,66,0,1,0,1,0,deny
62331,61689,0,0,62,62,0,1,0,1,0,deny
35957,51185,0,0,60,60,0,1,0,1,0,deny
50994,35974,0,0,60,60,0,1,0,1,0,deny
51196,445,0,0,70,70,0,1,0,1,0,drop
56225,445,0,0,70,70,0,1,0,1,0,drop
42745,50011,0,0,62,62,0,1,0,1,0,deny
56224,445,0,0,70,70,0,1,0,1,0,drop
56222,445,0,0,70,70,0,1,0,1,0,drop
56220,445,0,0,70,70,0,1,0,1,0,drop
62338,50011,0,0,66,66,0,1,0,1,0,deny
51643,445,0,0,66,66,0,1,0,1,0,drop
30598,46824,0,0,62,62,0,1,0,1,0,deny
51641,445,0,0,66,66,0,1,0,1,0,drop
51640,445,0,0,66,66,0,1,0,1,0,drop
51639,445,0,0,66,66,0,1,0,1,0,drop
20371,35440,0,0,62,62,0,1,0,1,0,deny
51634,445,0,0,66,66,0,1,0,1,0,drop
51632,445,0,0,66,66,0,1,0,1,0,drop
51633,445,0,0,66,66,0,1,0,1,0,drop
52910,51221,0,0,78,78,0,1,0,1,0,deny
52975,23718,0,0,66,66,0,1,0,1,0,deny
50422,50584,0,0,66,66,0,1,0,1,0,deny
50734,37965,0,0,62,62,0,1,0,1,0,deny
56703,50584,0,0,66,66,0,1,0,1,0,deny
56218,445,0,0,70,70,0,1,0,1,0,drop
11582,41599,40027,41599,70,70,0,1,5,1,0,allow
51643,80,38570,80,499,192,307,6,38,4,2,allow
49836,53,62893,53,168,78,90,2,30,1,1,allow
6881,19215,41309,19215,509,150,359,2,1199,1,1,allow
50699,80,28391,80,54318,27824,26494,227,174,113,114,allow
34692,443,49759,443,3386,1833,1553,17,255,9,8,allow
63734,28221,28610,28221,70,70,0,1,4,1,0,allow
53536,34200,55165,34200,70,70,0,1,4,1,0,allow
50662,443,7273,443,4606,3263,1343,19,304,10,9,allow
65426,443,27740,443,14205,1527,12678,13,145,2,11,allow
59379,443,58325,443,4518,1784,2734,30,23,15,15,allow
53213,80,60340,80,18040,904,17136,22,15,7,15,allow
51657,80,10496,80,318,192,126,6,37,4,2,allow
49565,443,37074,443,378,192,186,7,14,4,3,allow
53563,17355,37621,17355,320,140,180,6,5,3,3,allow
14422,443,38791,443,1857,1218,639,18,95,11,7,allow
51658,80,29469,80,318,192,126,6,37,4,2,allow
56770,52920,52041,52920,70,70,0,2,8,2,0,allow
53559,58968,7595,58968,70,70,0,2,7,2,0,allow
51645,80,57006,80,318,192,126,6,38,4,2,allow
51632,80,60453,80,502,256,246,9,39,5,4,allow
55878,53,24199,53,260,102,158,2,29,1,1,allow
59736,53,9602,53,571,166,405,2,29,1,1,allow
59735,443,11235,443,512,166,346,2,29,1,1,allow
55596,53,19558,53,177,94,83,2,30,1,1,allow
56046,53,22169,53,289,160,129,3,29,2,1,allow
62112,443,63604,443,4655,1649,3006,10,120,5,5,allow
56732,10271,46976,10271,3090,1706,1384,16,30,10,6,allow
51650,80,16811,80,312,192,120,6,37,4,2,allow
51635,80,49291,80,318,192,126,6,39,4,2,allow
56665,53,16180,53,216,102,114,2,30,1,1,allow
56546,53,5266,53,177,94,83,2,30,1,1,allow
56060,53,26992,53,224,102,122,2,30,1,1,allow
64945,53,32076,53,733,94,639,2,30,1,1,allow
51654,80,46130,80,318,192,126,6,37,4,2,allow
48297,443,9986,443,7320,1817,5503,41,106,16,25,allow
53715,443,59918,443,70,70,0,1,5,1,0,allow
53111,50809,36816,50809,70,70,0,2,8,2,0,allow
56600,80,32176,80,234,234,0,4,12,4,0,allow
46415,443,41654,443,9307,2265,7042,31,325,13,18,allow
36676,443,44727,443,7636,3367,4269,24,319,13,11,allow
51634,80,59507,80,378,192,186,7,39,4,3,allow
59166,123,2980,123,184,94,90,2,30,1,1,allow
56912,53,43272,53,216,94,122,2,30,1,1,allow
35688,53,49808,53,199,94,105,2,30,1,1,allow
47302,53,19968,53,168,78,90,2,30,1,1,allow
33196,53,25269,53,181,86,95,2,30,1,1,allow
53864,53,19118,53,168,78,90,2,30,1,1,allow
56546,53,1301,53,177,94,83,2,30,1,1,allow
36932,443,8229,443,280,140,140,5,130,3,2,allow
39458,443,56911,443,1053,566,487,10,31,6,4,allow
51647,80,60876,80,378,192,186,7,38,4,3,allow
51444,443,44166,443,7658,1309,6349,24,75,13,11,allow
49723,80,53474,80,2367,557,1810,10,82,6,4,allow
39310,53,33057,53,199,94,105,2,30,1,1,allow
63628,53,35423,53,289,86,203,2,30,1,1,allow
53772,53,7783,53,70,70,0,1,30,1,0,allow
56920,53,48525,53,184,78,106,2,30,1,1,allow
51646,80,56559,80,378,192,186,7,38,4,3,allow
50483,443,29109,443,10050,1192,8858,28,81,14,14,allow
65371,443,38245,443,34653,2523,32130,65,83,26,39,allow
51653,80,24193,80,454,262,192,8,37,5,3,allow
29176,7000,29176,7000,4731,2270,2461,18,15,10,8,allow
54418,443,37950,443,3350,1804,1546,19,255,10,9,allow
48000,443,53560,443,7193,1890,5303,22,37,15,7,allow
40360,443,31288,443,3146,766,2380,10,120,5,5,allow
52965,443,12004,443,8602,1050,7552,16,120,7,9,allow
10976,22,10976,22,9240,3413,5827,59,37,26,33,allow
51637,80,27014,80,378,192,186,7,39,4,3,allow
39532,443,10682,443,345779,9537,336242,359,26,123,236,allow
35710,443,47207,443,1053,566,487,10,31,6,4,allow
30188,59035,2297,59035,1794,750,1044,12,4220,6,6,allow
53462,443,47212,443,6384,1091,5293,18,30,10,8,allow
35897,443,1439,443,6692,1642,5050,24,275,11,13,allow
51659,80,25484,80,318,192,126,6,37,4,2,allow
51102,443,49198,443,3402,1258,2144,13,135,6,7,allow
50014,80,33183,80,810,670,140,6,34,4,2,allow
51652,80,59640,80,454,262,192,8,37,5,3,allow
51644,80,3834,80,499,192,307,6,38,4,2,allow
50064,443,33198,443,6376,2499,3877,20,16,10,10,allow
60195,80,26973,80,3059,1869,1190,17,105,13,4,allow
51655,80,54219,80,318,192,126,6,37,4,2,allow
64530,53,20478,53,261,87,174,4,44,2,2,allow
35422,443,35422,443,5172,1925,3247,22,39,13,9,allow
39983,80,39983,80,6416,997,5419,17,30,8,9,allow
51636,80,6805,80,318,192,126,6,39,4,2,allow
52735,443,43904,443,41870,3567,38303,68,15,34,34,allow
53553,2297,8843,2297,70,70,0,2,7,2,0,allow
53215,443,56280,443,6983,1629,5354,17,15,9,8,allow
52064,80,62647,80,65658,3155,62503,76,621,26,50,allow
60393,46347,14352,46347,320,140,180,6,7,3,3,allow
51638,80,60451,80,318,192,126,6,39,4,2,allow
55596,53,2008,53,177,94,83,2,29,1,1,allow
48006,443,61488,443,1429,1295,134,10,30,8,2,allow
51497,443,32306,443,4710,699,4011,12,15,8,4,allow
53566,80,56289,80,2270749,47314,2223435,2132,99,651,1481,allow
58711,53,20725,53,277,78,199,2,30,1,1,allow
65235,53,39902,53,216,94,122,2,30,1,1,allow
59734,443,60915,443,512,166,346,2,29,1,1,allow
59178,53,27947,53,260,86,174,2,30,1,1,allow
59732,53,64408,53,384,166,218,2,30,1,1,allow
57629,443,51109,443,14555,5048,9507,82,134,33,49,allow
55877,47528,12404,47528,491,150,341,2,1200,1,1,allow
59728,53,43809,53,304,86,218,2,30,1,1,allow
59726,53,53950,53,304,86,218,2,30,1,1,allow
44979,443,39259,443,10311,2186,8125,26,186,14,12,allow
41039,443,10141,443,1053,566,487,10,31,6,4,allow
58046,443,22923,443,1536,1089,447,11,56,7,4,allow
56421,53,8309,53,177,94,83,2,30,1,1,allow
49160,51413,10192,51413,800,150,650,4,1200,2,2,allow
44404,443,27524,443,9060,3523,5537,27,319,15,12,allow
51633,80,4651,80,502,256,246,9,39,5,4,allow
46236,53,38054,53,199,94,105,2,30,1,1,allow
56261,53,65402,53,199,94,105,2,30,1,1,allow
11295,40033,17184,40033,156,94,62,2,30,1,1,allow
49872,53,15358,53,216,94,122,2,30,1,1,allow
51640,80,25604,80,2895,1428,1467,12,38,7,5,allow
52657,80,31996,80,26073,2868,23205,41,110,17,24,allow
51656,80,3808,80,318,192,126,6,37,4,2,allow
56771,43648,30018,43648,70,70,0,2,8,2,0,allow
50479,443,28335,443,1654,1011,643,16,82,9,7,allow
59724,53,63001,53,304,86,218,2,30,1,1,allow
59723,443,40207,443,304,86,218,2,30,1,1,allow
57173,53,39121,53,168,78,90,2,30,1,1,allow
55008,53,19602,53,215,102,113,2,30,1,1,allow
46970,443,52704,443,8394,3155,5239,28,271,16,12,allow
51221,65264,24402,65264,870,330,540,12,1573,6,6,allow
63744,47106,38855,47106,66,66,0,2,8,2,0,allow
60740,80,7735,80,254,128,126,5,16,3,2,allow
65109,53,42813,53,229,102,127,2,30,1,1,allow
56759,53,36247,53,733,94,639,2,31,1,1,allow
50353,443,35772,443,7397,1784,5613,27,306,13,14,allow
63741,36776,34457,36776,66,66,0,2,8,2,0,allow
57076,5222,34364,5222,15600,7789,7811,155,169,82,73,allow
51198,443,22207,443,8075,2723,5352,42,117,24,18,allow
57880,80,31507,80,13028,3246,9782,29,30,16,13,allow
7068,53,7068,53,197,90,107,2,30,1,1,allow
35132,53,35132,53,469,165,304,4,31,2,2,allow
51514,443,43958,443,2188,1329,859,23,19,13,10,allow
58701,27030,9286,27030,70,70,0,1,5,1,0,allow
65388,80,37790,80,1498,392,1106,10,16,5,5,allow
51466,443,4846,443,1878,1050,828,9,16,5,4,allow
49923,53,8519,53,702,194,508,6,67,3,3,allow
53785,53,12230,53,167,78,89,2,31,1,1,allow
56215,445,0,0,70,70,0,1,0,1,0,drop
56212,445,0,0,70,70,0,1,0,1,0,drop
45964,7778,0,0,60,60,0,1,0,1,0,deny
51183,445,0,0,70,70,0,1,0,1,0,drop
63583,37965,0,0,66,66,0,1,0,1,0,deny
51191,26467,0,0,66,66,0,1,0,1,0,deny
51628,445,0,0,66,66,0,1,0,1,0,drop
30599,46824,0,0,66,66,0,1,0,1,0,deny
56211,445,0,0,70,70,0,1,0,1,0,drop
53030,56205,0,0,66,66,0,1,0,1,0,deny
51625,445,0,0,66,66,0,1,0,1,0,drop
60960,49049,0,0,66,66,0,1,0,1,0,deny
62930,21247,0,0,66,66,0,1,0,1,0,deny
51623,445,0,0,66,66,0,1,0,1,0,drop
51622,445,0,0,66,66,0,1,0,1,0,drop
51180,445,0,0,70,70,0,1,0,1,0,drop
2904,44847,0,0,78,78,0,1,0,1,0,deny
46116,51505,0,0,62,62,0,1,0,1,0,deny
51619,445,0,0,66,66,0,1,0,1,0,drop
21294,57470,0,0,62,62,0,1,0,1,0,deny
46849,36237,0,0,66,66,0,1,0,1,0,deny
64219,51050,0,0,66,66,0,1,0,1,0,deny
48815,22114,0,0,146,146,0,1,0,1,0,deny
14084,43890,0,0,62,62,0,1,0,1,0,deny
37234,44847,0,0,62,62,0,1,0,1,0,deny
56206,445,0,0,70,70,0,1,0,1,0,drop
51176,445,0,0,70,70,0,1,0,1,0,drop
39823,36237,0,0,66,66,0,1,0,1,0,deny
51174,445,0,0,70,70,0,1,0,1,0,drop
56200,445,0,0,70,70,0,1,0,1,0,drop
56192,445,0,0,70,70,0,1,0,1,0,drop
1987,26467,0,0,62,62,0,1,0,1,0,deny
11716,37965,0,0,62,62,0,1,0,1,0,deny
10736,6112,0,0,60,60,0,1,0,1,0,deny
51172,445,0,0,70,70,0,1,0,1,0,drop
6666,8530,0,0,60,60,0,1,0,1,0,deny
51608,445,0,0,66,66,0,1,0,1,0,drop
34916,51185,0,0,62,62,0,1,0,1,0,deny
51601,445,0,0,66,66,0,1,0,1,0,drop
60923,49903,0,0,66,66,0,1,0,1,0,deny
51165,445,0,0,70,70,0,1,0,1,0,drop
56183,445,0,0,70,70,0,1,0,1,0,drop
35657,48637,0,0,62,62,0,1,0,1,0,deny
25523,35974,0,0,62,62,0,1,0,1,0,deny
48478,49903,0,0,62,62,0,1,0,1,0,deny
51163,445,0,0,70,70,0,1,0,1,0,drop
33405,37965,0,0,62,62,0,1,0,1,0,deny
51599,445,0,0,66,66,0,1,0,1,0,drop
58715,57470,0,0,62,62,0,1,0,1,0,deny
51162,445,0,0,70,70,0,1,0,1,0,drop
51161,445,0,0,70,70,0,1,0,1,0,drop
51160,445,0,0,70,70,0,1,0,1,0,drop
51157,445,0,0,70,70,0,1,0,1,0,drop
51156,445,0,0,70,70,0,1,0,1,0,drop
1036,64147,0,0,62,62,0,1,0,1,0,deny
51590,445,0,0,66,66,0,1,0,1,0,drop
62452,21247,0,0,66,66,0,1,0,1,0,deny
51586,445,0,0,66,66,0,1,0,1,0,drop
13279,10387,0,0,159,159,0,1,0,1,0,deny
6057,51221,0,0,62,62,0,1,0,1,0,deny
53737,443,15661,443,499,425,74,4,0,3,1,allow
53738,443,58635,443,499,425,74,4,0,3,1,allow
53739,443,35645,443,499,425,74,4,0,3,1,allow
53735,443,34476,443,499,425,74,4,0,3,1,allow
53736,443,20137,443,499,425,74,4,0,3,1,allow
53733,443,35168,443,499,425,74,4,0,3,1,allow
53734,443,22403,443,499,425,74,4,0,3,1,allow
53732,443,58255,443,499,425,74,4,0,3,1,allow
53730,443,15340,443,499,425,74,4,0,3,1,allow
53729,443,15910,443,499,425,74,4,0,3,1,allow
53731,443,61889,443,499,425,74,4,0,3,1,allow
53727,443,53687,443,499,425,74,4,0,3,1,allow
35092,22,0,0,60,60,0,1,0,1,0,deny
51142,445,0,0,70,70,0,1,0,1,0,drop
51140,445,0,0,70,70,0,1,0,1,0,drop
51136,445,0,0,70,70,0,1,0,1,0,drop
51132,445,0,0,70,70,0,1,0,1,0,drop
51131,445,0,0,70,70,0,1,0,1,0,drop
53728,443,11260,443,499,425,74,4,0,3,1,allow
53725,443,12003,443,499,425,74,4,0,3,1,allow
53726,443,39961,443,499,425,74,4,0,3,1,allow
53721,443,9349,443,499,425,74,4,0,3,1,allow
53724,443,54768,443,499,425,74,4,0,3,1,allow
53723,443,16354,443,499,425,74,4,0,3,1,allow
53722,443,25032,443,499,425,74,4,0,3,1,allow
53720,443,24279,443,499,425,74,4,0,3,1,allow
53716,443,47571,443,499,425,74,4,0,3,1,allow
53717,443,51020,443,499,425,74,4,0,3,1,allow
53718,443,3459,443,499,425,74,4,0,3,1,allow
53719,443,17807,443,499,425,74,4,0,3,1,allow
56967,35440,0,0,66,66,0,1,0,1,0,deny
61600,56205,0,0,62,62,0,1,0,1,0,deny
56174,445,0,0,70,70,0,1,0,1,0,drop
56173,445,0,0,70,70,0,1,0,1,0,drop
56171,445,0,0,70,70,0,1,0,1,0,drop
51576,445,0,0,66,66,0,1,0,1,0,drop
51568,445,0,0,66,66,0,1,0,1,0,drop
51575,445,0,0,66,66,0,1,0,1,0,drop
51574,445,0,0,66,66,0,1,0,1,0,drop
51573,445,0,0,66,66,0,1,0,1,0,drop
51570,445,0,0,66,66,0,1,0,1,0,drop
51571,445,0,0,66,66,0,1,0,1,0,drop
51569,445,0,0,66,66,0,1,0,1,0,drop
50668,58833,0,0,66,66,0,1,0,1,0,deny
30920,64147,0,0,62,62,0,1,0,1,0,deny
51120,445,0,0,70,70,0,1,0,1,0,drop
6666,21,0,0,60,60,0,1,0,1,0,deny
2791,7302,0,0,62,62,0,1,0,1,0,deny
46557,57866,0,0,66,66,0,1,0,1,0,deny
56327,44512,0,0,66,66,0,1,0,1,0,deny
56168,445,0,0,70,70,0,1,0,1,0,drop
56165,445,0,0,70,70,0,1,0,1,0,drop
56156,445,0,0,70,70,0,1,0,1,0,drop
53771,37965,0,0,66,66,0,1,0,1,0,deny
56703,22,0,0,60,60,0,1,0,1,0,deny
51115,445,0,0,70,70,0,1,0,1,0,drop
25570,35440,0,0,62,62,0,1,0,1,0,deny
51553,445,0,0,66,66,0,1,0,1,0,drop
51555,445,0,0,66,66,0,1,0,1,0,drop
51554,445,0,0,66,66,0,1,0,1,0,drop
45941,23386,0,0,60,60,0,1,0,1,0,deny
54346,44847,0,0,62,62,0,1,0,1,0,deny
14309,56205,0,0,62,62,0,1,0,1,0,deny
56153,445,0,0,70,70,0,1,0,1,0,drop
51103,445,0,0,70,70,0,1,0,1,0,drop
51104,445,0,0,70,70,0,1,0,1,0,drop
51101,445,0,0,70,70,0,1,0,1,0,drop
51100,445,0,0,70,70,0,1,0,1,0,drop
43129,20220,0,0,62,62,0,1,0,1,0,deny
56151,445,0,0,70,70,0,1,0,1,0,drop
51097,445,0,0,70,70,0,1,0,1,0,drop
5637,23,0,0,60,60,0,1,0,1,0,deny
31061,23,0,0,60,60,0,1,0,1,0,deny
56148,445,0,0,70,70,0,1,0,1,0,drop
56145,445,0,0,70,70,0,1,0,1,0,drop
56144,445,0,0,70,70,0,1,0,1,0,drop
57226,51505,0,0,66,66,0,1,0,1,0,deny
57723,45129,0,0,148,148,0,1,0,1,0,deny
40480,30317,0,0,146,146,0,1,0,1,0,deny
